"gsis_id","bucket","targets","receptions","catch_rate","yards_per_target","air_yards","yac","epa_per_target","success_rate","explosive_rate","n_opp","targets_eligible","targets_charted_route","route_coverage_rate","targeted_route_share","evidence_class","availability","source","family","metric_note","window"
"00-0036360","CORNER",1,1,1,6,6,0,1.95673203101614,1,0,1,126,124,0.984126984126984,0.00806451612903226,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","CROSS",3,2,0.666666666666667,6,0,9,0.227567672050403,0.666666666666667,0,3,126,124,0.984126984126984,0.0241935483870968,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","FLAT",46,34,0.739130434782609,5.76086956521739,-0.739130434782609,8.55882352941176,0.120126640714268,0.456521739130435,0.130434782608696,20,126,124,0.984126984126984,0.370967741935484,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","HITCH",1,0,0,0,4,,-0.603174037532881,0,0,1,126,124,0.984126984126984,0.00806451612903226,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","HITCH/CURL",1,1,1,8,3,5,0.000905309803783894,1,0,1,126,124,0.984126984126984,0.00806451612903226,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","OUT",4,3,0.75,9.75,1.75,12,0.426079279946862,0.5,0.25,3,126,124,0.984126984126984,0.032258064516129,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","QUICK OUT",4,4,1,8.25,-0.25,8.5,0.62303920078557,1,0,4,126,124,0.984126984126984,0.032258064516129,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","SCREEN",33,26,0.787878787878788,7.45454545454546,-3.06060606060606,12.8461538461538,0.285684960539734,0.515151515151515,0.121212121212121,16,126,124,0.984126984126984,0.266129032258065,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","SLANT",1,1,1,12,4,8,1.34953675721772,1,0,1,126,124,0.984126984126984,0.00806451612903226,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","SWING",10,7,0.7,3.2,-4.8,8.42857142857143,-0.451482131206824,0.4,0,8,126,124,0.984126984126984,0.0806451612903226,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036360","WHEEL",7,3,0.428571428571429,7.14285714285714,6.57142857142857,9,0.164615475497807,0.428571428571429,0.285714285714286,6,126,124,0.984126984126984,0.0564516129032258,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","ANGLE",9,7,0.777777777777778,4.33333333333333,3.77777777777778,2,-0.186049637371778,0.222222222222222,0,7,67,66,0.985074626865672,0.136363636363636,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","CORNER",1,0,0,0,17,,-0.844504820648581,0,0,1,67,66,0.985074626865672,0.0151515151515152,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","CROSS",2,2,1,-2,-5.5,3.5,-0.922483992500929,0,0,2,67,66,0.985074626865672,0.0303030303030303,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","FLAT",25,19,0.76,7.2,-0.400000000000001,11.3684210526316,0.254688396898564,0.56,0.16,14,67,66,0.985074626865672,0.378787878787879,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","HITCH/CURL",1,1,1,4,4,0,-0.279227005550638,0,0,1,67,66,0.985074626865672,0.0151515151515152,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","OUT",13,9,0.692307692307692,5.46153846153846,3.76923076923077,3.11111111111111,0.208340772606719,0.615384615384615,0,9,67,66,0.985074626865672,0.196969696969697,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","QUICK OUT",6,4,0.666666666666667,3.16666666666667,2.33333333333333,3.5,-0.400507276237477,0.166666666666667,0,6,67,66,0.985074626865672,0.0909090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","SCREEN",6,6,1,1.16666666666667,-5.33333333333333,6.5,-0.518537193197214,0.166666666666667,0,5,67,66,0.985074626865672,0.0909090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036370","SWING",3,2,0.666666666666667,1,-4.66666666666667,6.5,-0.626131183700636,0,0,2,67,66,0.985074626865672,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","CROSS",2,1,0.5,0.5,7,3,-0.500573542463826,0,0,2,30,29,0.966666666666667,0.0689655172413793,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","GO",8,2,0.25,13.625,37.5,15.5,0.401076427013322,0.25,0.25,5,30,29,0.966666666666667,0.275862068965517,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","HITCH",6,3,0.5,5.16666666666667,9,2.33333333333333,-1.17410716680267,0.5,0,5,30,29,0.966666666666667,0.206896551724138,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","IN",3,0,0,0,12.3333333333333,,-0.917144191102125,0.333333333333333,0,3,30,29,0.966666666666667,0.103448275862069,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","POST",6,0,0,0,40,,-0.880956765186663,0.166666666666667,0,4,30,29,0.966666666666667,0.206896551724138,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","SCREEN",2,2,1,3,-0.5,3.5,-0.227939976495691,0.5,0,2,30,29,0.966666666666667,0.0689655172413793,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036398","SLANT",2,2,1,10,5.5,4.5,1.89034302462824,1,0,2,30,29,0.966666666666667,0.0689655172413793,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","CORNER",18,5,0.277777777777778,10.5,18.6470588235294,15.4,-0.143861531953405,0.277777777777778,0.222222222222222,11,254,251,0.988188976377953,0.0717131474103586,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","DEEP OUT",26,18,0.692307692307692,9.30769230769231,12.6538461538462,0.722222222222222,0.489425880859087,0.692307692307692,0.230769230769231,17,254,251,0.988188976377953,0.103585657370518,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","GO",23,3,0.130434782608696,2.95652173913044,27.4347826086957,1.33333333333333,-0.489247887990549,0.130434782608696,0.130434782608696,15,254,251,0.988188976377953,0.0916334661354582,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","HITCH/CURL",48,32,0.666666666666667,5.72916666666667,7.95833333333333,0.84375,-0.258170052877176,0.4375,0.0833333333333333,18,254,251,0.988188976377953,0.191235059760956,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","IN/DIG",43,25,0.581395348837209,10.2325581395349,13.6511627906977,4.92,-0.0580835318100293,0.534883720930233,0.255813953488372,15,254,251,0.988188976377953,0.171314741035857,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","POST",13,6,0.461538461538462,15.9230769230769,19.3076923076923,12.8333333333333,0.975097896155113,0.461538461538462,0.230769230769231,9,254,251,0.988188976377953,0.051792828685259,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","QUICK OUT",41,29,0.707317073170732,5.95121951219512,4.46153846153846,4.24137931034483,0.428262450487398,0.560975609756098,0.048780487804878,15,254,251,0.988188976377953,0.163346613545817,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","SCREEN",5,4,0.8,1.6,-3,4.5,-0.299967967788689,0.2,0,3,254,251,0.988188976377953,0.0199203187250996,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","SHALLOW CROSS/DRAG",12,8,0.666666666666667,5.33333333333333,4.41666666666667,6,0.405382416544196,0.5,0.0833333333333333,8,254,251,0.988188976377953,0.047808764940239,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","SLANT",20,9,0.45,4.7,7.4,3.77777777777778,-0.375721531226779,0.4,0.05,13,254,251,0.988188976377953,0.0796812749003984,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","SWING",1,1,1,4,-5,9,-0.440570071805269,0,0,1,254,251,0.988188976377953,0.00398406374501992,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036407","WHEEL",1,0,0,0,20,,-0.467666585522238,0,0,1,254,251,0.988188976377953,0.00398406374501992,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","CORNER",16,8,0.5,11.4375,15.0625,2.5,0.542649524569423,0.5,0.375,11,614,610,0.993485342019544,0.0262295081967213,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","CROSS",30,21,0.7,7.1,7.4,4.23809523809524,0.389503205560743,0.6,0.166666666666667,17,614,610,0.993485342019544,0.0491803278688525,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","DEEP OUT",33,19,0.575757575757576,8.27272727272727,11.969696969697,2.36842105263158,0.301259952697861,0.545454545454545,0.212121212121212,11,614,610,0.993485342019544,0.0540983606557377,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","FLAT",3,2,0.666666666666667,2.33333333333333,1,2.5,-0.636203167513789,0,0,3,614,610,0.993485342019544,0.00491803278688525,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","GO",116,41,0.353448275862069,11.0862068965517,24.5689655172414,5.48780487804878,0.520850236081339,0.353448275862069,0.318965517241379,27,614,610,0.993485342019544,0.19016393442623,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","HITCH",60,42,0.7,6.71666666666667,7.15,2.83333333333333,0.340041525230086,0.65,0.0666666666666667,18,614,610,0.993485342019544,0.0983606557377049,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","HITCH/CURL",65,50,0.769230769230769,7.38461538461538,7.04615384615385,2.5,0.414500035153486,0.692307692307692,0.0461538461538462,19,614,610,0.993485342019544,0.10655737704918,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","IN",41,31,0.75609756097561,10.9024390243902,9.60975609756098,4.38709677419355,0.555185211941805,0.731707317073171,0.341463414634146,19,614,610,0.993485342019544,0.0672131147540984,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","IN/DIG",41,25,0.609756097560976,9.04878048780488,11.2,4,0.462461923688851,0.585365853658537,0.24390243902439,19,614,610,0.993485342019544,0.0672131147540984,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","OUT",61,42,0.688524590163934,7.34426229508197,8.95081967213115,1.78571428571429,0.50244038164164,0.655737704918033,0.147540983606557,23,614,610,0.993485342019544,0.1,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","POST",30,19,0.633333333333333,13.2,17.2,5.57894736842105,0.756598943739664,0.633333333333333,0.466666666666667,17,614,610,0.993485342019544,0.0491803278688525,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","QUICK OUT",21,16,0.761904761904762,5.19047619047619,5.35,2.1875,0.600203185047755,0.761904761904762,0.0476190476190476,14,614,610,0.993485342019544,0.0344262295081967,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","SCREEN",7,6,0.857142857142857,7.57142857142857,-0.142857142857143,10,0.585264816742277,0.714285714285714,0.142857142857143,5,614,610,0.993485342019544,0.0114754098360656,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","SHALLOW CROSS/DRAG",13,9,0.692307692307692,8.07692307692308,5.30769230769231,4.66666666666667,0.51306123102236,0.615384615384615,0.153846153846154,9,614,610,0.993485342019544,0.0213114754098361,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036410","SLANT",73,58,0.794520547945205,9.47945205479452,5.87671232876712,5.6551724137931,0.406903480275505,0.726027397260274,0.178082191780822,26,614,610,0.993485342019544,0.119672131147541,"STRONG","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","CORNER",5,1,0.2,3.4,31.8,2,-0.752289788448252,0.2,0.2,4,80,80,1,0.0625,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","CROSS",12,5,0.416666666666667,2.08333333333333,8.08333333333333,1.8,-0.442691030412485,0.25,0,9,80,80,1,0.15,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","FLAT",9,5,0.555555555555556,1.33333333333333,0.777777777777778,2.4,-0.722255810418176,0.111111111111111,0,5,80,80,1,0.1125,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","GO",9,3,0.333333333333333,14.5555555555556,38,5.33333333333333,0.64255167424239,0.333333333333333,0.333333333333333,8,80,80,1,0.1125,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","HITCH",13,9,0.692307692307692,6.46153846153846,6.69230769230769,2.77777777777778,0.0647681481787004,0.384615384615385,0.0769230769230769,10,80,80,1,0.1625,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","IN",8,4,0.5,6.75,10.875,3.25,0.119248620304638,0.375,0.125,5,80,80,1,0.1,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","OUT",8,6,0.75,16,14.375,8.16666666666667,1.54989666846814,0.75,0.625,6,80,80,1,0.1,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","POST",8,3,0.375,15.125,27.375,5.66666666666667,0.103761890706664,0.375,0.375,5,80,80,1,0.1,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","SCREEN",1,1,1,0,-5,5,-0.55821611918509,0,0,1,80,80,1,0.0125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036412","SLANT",7,5,0.714285714285714,6.85714285714286,7.85714285714286,3,0.0082264896767846,0.571428571428571,0,5,80,80,1,0.0875,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","CORNER",5,4,0.8,18.6,20.2,2,1.16710258491803,0.8,0.8,3,52,52,1,0.0961538461538462,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","DEEP OUT",4,1,0.25,3.75,10.5,4,0.031704384717159,0.25,0,3,52,52,1,0.0769230769230769,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","GO",7,1,0.142857142857143,0.714285714285714,24.2857142857143,0,-0.639501509146072,0.142857142857143,0,6,52,52,1,0.134615384615385,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","HITCH/CURL",7,7,1,6.85714285714286,5,1.85714285714286,0.290735507841288,0.714285714285714,0,7,52,52,1,0.134615384615385,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","IN/DIG",9,3,0.333333333333333,4.22222222222222,14.6666666666667,2.66666666666667,-0.115462384490658,0.333333333333333,0.111111111111111,6,52,52,1,0.173076923076923,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","POST",4,3,0.75,17.5,21,1.33333333333333,1.27454903801845,0.75,0.25,3,52,52,1,0.0769230769230769,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","QUICK OUT",8,5,0.625,3.875,4.625,2.8,-0.092739143401559,0.5,0,5,52,52,1,0.153846153846154,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","SCREEN",1,1,1,12,-5,17,0.648677430755924,1,0,1,52,52,1,0.0192307692307692,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","SHALLOW CROSS/DRAG",3,1,0.333333333333333,3.33333333333333,0.333333333333333,7,-0.339491537481081,0.333333333333333,0,3,52,52,1,0.0576923076923077,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036415","SLANT",4,3,0.75,7,6.5,2.66666666666667,0.617538431033609,0.75,0,4,52,52,1,0.0769230769230769,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","CORNER",4,3,0.75,4.5,6.5,1,0.818181167487637,0.75,0,4,80,77,0.9625,0.051948051948052,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","DEEP OUT",2,2,1,12.5,12.5,0,2.04375820877613,1,0.5,2,80,77,0.9625,0.025974025974026,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","GO",3,0,0,0,24.6666666666667,,-0.737853711160521,0,0,3,80,77,0.9625,0.038961038961039,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","HITCH/CURL",17,9,0.529411764705882,4.94117647058824,5.58823529411765,3.55555555555556,-0.189103402752046,0.470588235294118,0.0588235294117647,13,80,77,0.9625,0.220779220779221,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","IN/DIG",5,4,0.8,14.4,9.6,8.25,0.60508397287922,0.6,0.2,4,80,77,0.9625,0.0649350649350649,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","POST",3,3,1,17,16.6666666666667,0.333333333333333,2.03178065118846,1,0.666666666666667,3,80,77,0.9625,0.038961038961039,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","QUICK OUT",27,23,0.851851851851852,6.44444444444444,2.11111111111111,5.65217391304348,0.228718849278966,0.518518518518518,0.0740740740740741,15,80,77,0.9625,0.350649350649351,"MODERATE","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","SHALLOW CROSS/DRAG",11,8,0.727272727272727,12.4545454545455,5.81818181818182,11.625,0.741691988522441,0.545454545454545,0.363636363636364,7,80,77,0.9625,0.142857142857143,"WEAK","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","SLANT",2,0,0,0,3,,-1.44816230311699,0,0,2,80,77,0.9625,0.025974025974026,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","SWING",2,2,1,6.5,3,3.5,-0.35017861018423,0,0,2,80,77,0.9625,0.025974025974026,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036422","WHEEL",1,1,1,13,12,1,0.79873498348752,1,0,1,80,77,0.9625,0.012987012987013,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036438","CORNER",1,1,1,16,15,1,2.38256139820442,1,1,1,32,32,1,0.03125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
"00-0036438","CROSS",4,2,0.5,11.5,12.25,10.5,0.318838877661619,0.5,0.25,4,32,32,1,0.125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_route","TARGETED route only. targeted_route_share is a share of TARGETS, not routes run. YPRR NOT computable from this source (spec §10).","current_team"
